label,type,Experiment,item,Question,Condition,Correct_Answer,Question_type,group,sentence,Phrase1,Phrase2,Phrase3,Phrase4,Phrase5,Phrase6,Phrase7,Phrase8,Phrase9,Phrase10,Phrase11,Phrase12,Phrase13,Phrase14,alternative,match
fill_RCfiller_204,fill,Filler_GibsonWu,204,哈佛大学聘用了一个生物学副教授吗？,RCfiller,2,99,list3,哈佛大学 上个月 聘用了 获得 诺贝尔奖 的 那个 生物学家 为 正教授。,哈佛大学,上个月,聘用了,获得,诺贝尔奖,的,那个,生物学家,为,正教授。,,,,,X-X-X 肖武斌 水溶液 阶段 不慌不忙 种 矛盾 不慌不忙 它 笑眯眯。,0
fill_RCfiller_204,fill,Filler_GibsonWu,204,哈佛大学聘用了一个生物学副教授吗？,RCfiller,2,99,list4,哈佛大学 上个月 聘用了 获得 诺贝尔奖 的 那个 生物学家 为 正教授。,哈佛大学,上个月,聘用了,获得,诺贝尔奖,的,那个,生物学家,为,正教授。,,,,,X-X-X 肖武斌 水溶液 阶段 不慌不忙 种 矛盾 不慌不忙 它 笑眯眯。,0
fill_RCfiller_205,fill,Filler_GibsonWu,205,卡车撞了一个的非法入境的农夫吗？,RCfiller,1,99,list1,上次 被 卡车 撞了 的 那个 农夫 是 一个 在逃 的 非法移民。,上次,被,卡车,撞了,的,那个,农夫,是,一个,在逃,的,非法移民。,,,X-X-X 呢 觉醒 嗡嗡 种 矛盾 谓语 种 研究 卵巢 把 拨乱反正。,0
fill_RCfiller_205,fill,Filler_GibsonWu,205,卡车撞了一个的非法入境的农夫吗？,RCfiller,1,99,list2,上次 被 卡车 撞了 的 那个 农夫 是 一个 在逃 的 非法移民。,上次,被,卡车,撞了,的,那个,农夫,是,一个,在逃,的,非法移民。,,,X-X-X 呢 觉醒 嗡嗡 种 矛盾 谓语 种 研究 卵巢 把 拨乱反正。,0
fill_RCfiller_205,fill,Filler_GibsonWu,205,卡车撞了一个的非法入境的农夫吗？,RCfiller,1,99,list3,上次 被 卡车 撞了 的 那个 农夫 是 一个 在逃 的 非法移民。,上次,被,卡车,撞了,的,那个,农夫,是,一个,在逃,的,非法移民。,,,X-X-X 呢 觉醒 嗡嗡 种 矛盾 谓语 种 研究 卵巢 把 拨乱反正。,0
fill_RCfiller_205,fill,Filler_GibsonWu,205,卡车撞了一个的非法入境的农夫吗？,RCfiller,1,99,list4,上次 被 卡车 撞了 的 那个 农夫 是 一个 在逃 的 非法移民。,上次,被,卡车,撞了,的,那个,农夫,是,一个,在逃,的,非法移民。,,,X-X-X 呢 觉醒 嗡嗡 种 矛盾 谓语 种 研究 卵巢 把 拨乱反正。,0
fill_RCfiller_206,fill,Filler_GibsonWu,206,触怒了美甲师的发型师被有名的演员拒绝了吗？,RCfiller,2,99,list1,早上 触怒了 美甲师 的 那位 发型师 在 和 有名的 演员 交往。,早上,触怒了,美甲师,的,那位,发型师,在,和,有名的,演员,交往。,,,,X-X-X 梁启超 愈来愈 种 纷纷 二十八 种 种 慢吞吞 缺乏 岗位。,0
fill_RCfiller_206,fill,Filler_GibsonWu,206,触怒了美甲师的发型师被有名的演员拒绝了吗？,RCfiller,2,99,list2,早上 触怒了 美甲师 的 那位 发型师 在 和 有名的 演员 交往。,早上,触怒了,美甲师,的,那位,发型师,在,和,有名的,演员,交往。,,,,X-X-X 梁启超 愈来愈 种 纷纷 二十八 种 种 慢吞吞 缺乏 岗位。,0
fill_RCfiller_206,fill,Filler_GibsonWu,206,触怒了美甲师的发型师被有名的演员拒绝了吗？,RCfiller,2,99,list3,早上 触怒了 美甲师 的 那位 发型师 在 和 有名的 演员 交往。,早上,触怒了,美甲师,的,那位,发型师,在,和,有名的,演员,交往。,,,,X-X-X 梁启超 愈来愈 种 纷纷 二十八 种 种 慢吞吞 缺乏 岗位。,0
fill_RCfiller_206,fill,Filler_GibsonWu,206,触怒了美甲师的发型师被有名的演员拒绝了吗？,RCfiller,2,99,list4,早上 触怒了 美甲师 的 那位 发型师 在 和 有名的 演员 交往。,早上,触怒了,美甲师,的,那位,发型师,在,和,有名的,演员,交往。,,,,X-X-X 梁启超 愈来愈 种 纷纷 二十八 种 种 慢吞吞 缺乏 岗位。,0
fill_RCfiller_207,fill,Filler_GibsonWu,207,被工会奖励的木匠赞美了水电工吗？,RCfiller,2,99,list1,工会 奖励了 今天 被 水电工 赞美 的 那个 木匠。,工会,奖励了,今天,被,水电工,赞美,的,那个,木匠。,,,,,,X-X-X 黑猩猩 解决 呢 说清楚 词典 种 矛盾 辗转。,0
fill_RCfiller_207,fill,Filler_GibsonWu,207,被工会奖励的木匠赞美了水电工吗？,RCfiller,2,99,list2,工会 奖励了 今天 被 水电工 赞美 的 那个 木匠。,工会,奖励了,今天,被,水电工,赞美,的,那个,木匠。,,,,,,X-X-X 黑猩猩 解决 呢 说清楚 词典 种 矛盾 辗转。,0
fill_RCfiller_207,fill,Filler_GibsonWu,207,被工会奖励的木匠赞美了水电工吗？,RCfiller,2,99,list3,工会 奖励了 今天 被 水电工 赞美 的 那个 木匠。,工会,奖励了,今天,被,水电工,赞美,的,那个,木匠。,,,,,,X-X-X 黑猩猩 解决 呢 说清楚 词典 种 矛盾 辗转。,0
fill_RCfiller_207,fill,Filler_GibsonWu,207,被工会奖励的木匠赞美了水电工吗？,RCfiller,2,99,list4,工会 奖励了 今天 被 水电工 赞美 的 那个 木匠。,工会,奖励了,今天,被,水电工,赞美,的,那个,木匠。,,,,,,X-X-X 黑猩猩 解决 呢 说清楚 词典 种 矛盾 辗转。,0
fill_RCfiller_208,fill,Filler_GibsonWu,208,那位会计师向律师打了招呼吗？,RCfiller,1,99,list1,被 美国银行 上周 雇用 的 那位 会计师 向 律师 打招呼。,被,美国银行,上周,雇用,的,那位,会计师,向,律师,打招呼。,,,,,X-X-X 氢氧化钠 畸形 身躯 种 纷纷 谭嗣同 呢 隐蔽 叶倩倩。,0
fill_RCfiller_208,fill,Filler_GibsonWu,208,那位会计师向律师打了招呼吗？,RCfiller,1,99,list2,被 美国银行 上周 雇用 的 那位 会计师 向 律师 打招呼。,被,美国银行,上周,雇用,的,那位,会计师,向,律师,打招呼。,,,,,X-X-X 氢氧化钠 畸形 身躯 种 纷纷 谭嗣同 呢 隐蔽 叶倩倩。,0
fill_RCfiller_208,fill,Filler_GibsonWu,208,那位会计师向律师打了招呼吗？,RCfiller,1,99,list3,被 美国银行 上周 雇用 的 那位 会计师 向 律师 打招呼。,被,美国银行,上周,雇用,的,那位,会计师,向,律师,打招呼。,,,,,X-X-X 氢氧化钠 畸形 身躯 种 纷纷 谭嗣同 呢 隐蔽 叶倩倩。,0
fill_RCfiller_208,fill,Filler_GibsonWu,208,那位会计师向律师打了招呼吗？,RCfiller,1,99,list4,被 美国银行 上周 雇用 的 那位 会计师 向 律师 打招呼。,被,美国银行,上周,雇用,的,那位,会计师,向,律师,打招呼。,,,,,X-X-X 氢氧化钠 畸形 身躯 种 纷纷 谭嗣同 呢 隐蔽 叶倩倩。,0
fill_j_301,fill,Adverb_position,301,小孩发誓猫咪抓到了小鸟吗?,j,1,5,list1,小孩 解释说 上午 猫咪 抓到了 一只 稀有的 小鸟 所以 很难过。,小孩,解释说,上午,猫咪,抓到了,一只,稀有的,小鸟,所以,很难过。,,,,,X-X-X 肖武斌 锻炼 扼杀 史文远 沉浸 广东省 尴尬 研究 史岱年。,0
fill_j_301,fill,Adverb_position,301,小孩发誓猫咪抓到了小鸟吗?,j,1,5,list3,小孩 解释说 上午 猫咪 抓到了 一只 稀有的 小鸟 所以 很难过。,小孩,解释说,上午,猫咪,抓到了,一只,稀有的,小鸟,所以,很难过。,,,,,X-X-X 肖武斌 锻炼 扼杀 史文远 沉浸 广东省 尴尬 研究 史岱年。,0
fill_k_301,fill,Adverb_position,301,小孩发誓猫咪抓到了小鸟吗?,k,1,5,list2,小孩 解释说 猫咪 上午 抓到了 一只 稀有的 小鸟 所以 很难过。,小孩,解释说,猫咪,上午,抓到了,一只,稀有的,小鸟,所以,很难过。,,,,,X-X-X 销售量 侵占 锻炼 史岱年 逻辑 党组织 尴尬 研究 党组织。,0
fill_k_301,fill,Adverb_position,301,小孩发誓猫咪抓到了小鸟吗?,k,1,5,list4,小孩 解释说 猫咪 上午 抓到了 一只 稀有的 小鸟 所以 很难过。,小孩,解释说,猫咪,上午,抓到了,一只,稀有的,小鸟,所以,很难过。,,,,,X-X-X 销售量 侵占 锻炼 史岱年 逻辑 党组织 尴尬 研究 党组织。,0
fill_j_302,fill,Adverb_position,302,女孩表示男友购买了戒指吗?,j,1,5,list2,女孩 表示 今早 男友 购买了 一只 昂贵的 戒指 所以 非常惊讶。,女孩,表示,今早,男友,购买了,一只,昂贵的,戒指,所以,非常惊讶。,,,,,X-X-X 政府 摹仿 缺乏 乒乓球 蝌蚪 譬如说 高耸 研究 环境污染。,0
fill_j_302,fill,Adverb_position,302,女孩表示男友购买了戒指吗?,j,1,5,list4,女孩 表示 今早 男友 购买了 一只 昂贵的 戒指 所以 非常惊讶。,女孩,表示,今早,男友,购买了,一只,昂贵的,戒指,所以,非常惊讶。,,,,,X-X-X 政府 摹仿 缺乏 乒乓球 蝌蚪 譬如说 高耸 研究 环境污染。,0
fill_k_302,fill,Adverb_position,302,女孩表示男友购买了戒指吗?,k,1,5,list1,女孩 表示 男友 今早 购买了 一只 昂贵的 戒指 所以 非常惊讶。,女孩,表示,男友,今早,购买了,一只,昂贵的,戒指,所以,非常惊讶。,,,,,X-X-X 政府 融化 取缔 卵细胞 猖狂 脂肪酸 高耸 研究 国民政府。,0
fill_k_302,fill,Adverb_position,302,女孩表示男友购买了戒指吗?,k,1,5,list3,女孩 表示 男友 今早 购买了 一只 昂贵的 戒指 所以 非常惊讶。,女孩,表示,男友,今早,购买了,一只,昂贵的,戒指,所以,非常惊讶。,,,,,X-X-X 政府 融化 取缔 卵细胞 猖狂 脂肪酸 高耸 研究 国民政府。,0
fill_j_303,fill,Adverb_position,303,男孩耳闻邻居八卦了轿车吗?,j,1,5,list1,男孩 耳闻 刚刚 邻居 八卦了 那辆 偷来的 轿车 所以 很好奇。,男孩,耳闻,刚刚,邻居,八卦了,那辆,偷来的,轿车,所以,很好奇。,,,,,X-X-X 敏锐 逻辑 寻求 鄂伦春 诚恳 病虫害 严谨 研究 脂肪酸。,0
fill_j_303,fill,Adverb_position,303,男孩耳闻邻居八卦了轿车吗?,j,1,5,list3,男孩 耳闻 刚刚 邻居 八卦了 那辆 偷来的 轿车 所以 很好奇。,男孩,耳闻,刚刚,邻居,八卦了,那辆,偷来的,轿车,所以,很好奇。,,,,,X-X-X 敏锐 逻辑 寻求 鄂伦春 诚恳 病虫害 严谨 研究 脂肪酸。,0
fill_k_303,fill,Adverb_position,303,男孩耳闻邻居八卦了轿车吗?,k,1,5,list2,男孩 耳闻 邻居 刚刚 八卦了 那辆 偷来的 轿车 所以 很好奇。,男孩,耳闻,邻居,刚刚,八卦了,那辆,偷来的,轿车,所以,很好奇。,,,,,X-X-X 按钮 奠定 趋势 伽利略 肺炎 视网膜 严谨 必须 史岱年。,0
fill_k_303,fill,Adverb_position,303,男孩耳闻邻居八卦了轿车吗?,k,1,5,list4,男孩 耳闻 邻居 刚刚 八卦了 那辆 偷来的 轿车 所以 很好奇。,男孩,耳闻,邻居,刚刚,八卦了,那辆,偷来的,轿车,所以,很好奇。,,,,,X-X-X 按钮 奠定 趋势 伽利略 肺炎 视网膜 严谨 必须 史岱年。,0
fill_j_304,fill,Adverb_position,304,娃娃希望妈妈买来了蛋糕吗?,j,1,5,list2,娃娃 知道 今天 妈妈 买来了 一个 好吃的 蛋糕 所以 很兴奋。,娃娃,知道,今天,妈妈,买来了,一个,好吃的,蛋糕,所以,很兴奋。,,,,,X-X-X 条件 解决 迅速 氯化钠 研究 于右任 咆哮 研究 柬埔寨。,0
fill_j_304,fill,Adverb_position,304,娃娃希望妈妈买来了蛋糕吗?,j,1,5,list4,娃娃 知道 今天 妈妈 买来了 一个 好吃的 蛋糕 所以 很兴奋。,娃娃,知道,今天,妈妈,买来了,一个,好吃的,蛋糕,所以,很兴奋。,,,,,X-X-X 条件 解决 迅速 氯化钠 研究 于右任 咆哮 研究 柬埔寨。,0
fill_k_304,fill,Adverb_position,304,娃娃希望妈妈买来了蛋糕吗?,k,1,5,list1,娃娃 知道 妈妈 今天 买来了 一个 好吃的 蛋糕 所以 很兴奋。,娃娃,知道,妈妈,今天,买来了,一个,好吃的,蛋糕,所以,很兴奋。,,,,,X-X-X 条件 逐渐 解决 氯酸钾 研究 辩证法 暗暗 研究 林则徐。,0
fill_k_304,fill,Adverb_position,304,娃娃希望妈妈买来了蛋糕吗?,k,1,5,list3,娃娃 知道 妈妈 今天 买来了 一个 好吃的 蛋糕 所以 很兴奋。,娃娃,知道,妈妈,今天,买来了,一个,好吃的,蛋糕,所以,很兴奋。,,,,,X-X-X 条件 逐渐 解决 氯酸钾 研究 辩证法 暗暗 研究 林则徐。,0
fill_j_305,fill,Adverb_position,305,家人以为祖父发生了车祸吗?,j,1,5,list1,家人 以为 下午 祖父 发生了 一场 严重的 车祸 所以 很着急。,家人,以为,下午,祖父,发生了,一场,严重的,车祸,所以,很着急。,,,,,X-X-X 措施 渐渐 振奋 奴隶制 眺望 达斡尔 熟悉 科学 鄂伦春。,0
fill_j_305,fill,Adverb_position,305,家人以为祖父发生了车祸吗?,j,1,5,list3,家人 以为 下午 祖父 发生了 一场 严重的 车祸 所以 很着急。,家人,以为,下午,祖父,发生了,一场,严重的,车祸,所以,很着急。,,,,,X-X-X 措施 渐渐 振奋 奴隶制 眺望 达斡尔 熟悉 科学 鄂伦春。,0
fill_k_305,fill,Adverb_position,305,家人以为祖父发生了车祸吗?,k,1,5,list2,家人 以为 祖父 下午 发生了 一场 严重的 车祸 所以 很着急。,家人,以为,祖父,下午,发生了,一场,严重的,车祸,所以,很着急。,,,,,X-X-X 措施 振奋 欣赏 氨基酸 眺望 氧化铜 凑近 科学 椭圆形。,0
fill_k_305,fill,Adverb_position,305,家人以为祖父发生了车祸吗?,k,1,5,list4,家人 以为 祖父 下午 发生了 一场 严重的 车祸 所以 很着急。,家人,以为,祖父,下午,发生了,一场,严重的,车祸,所以,很着急。,,,,,X-X-X 措施 振奋 欣赏 氨基酸 眺望 氧化铜 凑近 科学 椭圆形。,0
fill_j_306,fill,Adverb_position,306,妻子认为丈夫陪伴了情妇吗?,j,1,5,list2,妻子 认为 昨晚 丈夫 陪伴了 一位 年轻的 情妇 所以 提出诉讼。,妻子,认为,昨晚,丈夫,陪伴了,一位,年轻的,情妇,所以,提出诉讼。,,,,,X-X-X 技术 干吗 巩固 硝酸钾 蚕丝 抵抗力 嘻嘻 研究 经济杠杆。,0
fill_j_306,fill,Adverb_position,306,妻子认为丈夫陪伴了情妇吗?,j,1,5,list4,妻子 认为 昨晚 丈夫 陪伴了 一位 年轻的 情妇 所以 提出诉讼。,妻子,认为,昨晚,丈夫,陪伴了,一位,年轻的,情妇,所以,提出诉讼。,,,,,X-X-X 技术 干吗 巩固 硝酸钾 蚕丝 抵抗力 嘻嘻 研究 经济杠杆。,0
fill_k_306,fill,Adverb_position,306,妻子认为丈夫陪伴了情妇吗?,k,1,5,list1,妻子 认为 丈夫 昨晚 陪伴了 一位 年轻的 情妇 所以 提出诉讼。,妻子,认为,丈夫,昨晚,陪伴了,一位,年轻的,情妇,所以,提出诉讼。,,,,,X-X-X 技术 贯彻 干吗 洋铁桶 祈祷 氧化物 除掉 研究 技术革命。,0
fill_k_306,fill,Adverb_position,306,妻子认为丈夫陪伴了情妇吗?,k,1,5,list3,妻子 认为 丈夫 昨晚 陪伴了 一位 年轻的 情妇 所以 提出诉讼。,妻子,认为,丈夫,昨晚,陪伴了,一位,年轻的,情妇,所以,提出诉讼。,,,,,X-X-X 技术 贯彻 干吗 洋铁桶 祈祷 氧化物 除掉 研究 技术革命。,0
fill_j_307,fill,Adverb_position,307,政府预料吸烟危害了人口吗?,j,1,5,list1,政府 预料 每年 吸烟 危害了 众多 健康的 人口 并且 提出警讯。,政府,预料,每年,吸烟,危害了,众多,健康的,人口,并且,提出警讯。,,,,,X-X-X 棺材 贡献 庸俗 硝酸钾 蔬菜 金丝猴 清楚 矛盾 思想意识。,0
fill_j_307,fill,Adverb_position,307,政府预料吸烟危害了人口吗?,j,1,5,list3,政府 预料 每年 吸烟 危害了 众多 健康的 人口 并且 提出警讯。,政府,预料,每年,吸烟,危害了,众多,健康的,人口,并且,提出警讯。,,,,,X-X-X 棺材 贡献 庸俗 硝酸钾 蔬菜 金丝猴 清楚 矛盾 思想意识。,0
fill_k_307,fill,Adverb_position,307,政府预料吸烟危害了人口吗?,k,1,5,list2,政府 预料 吸烟 每年 危害了 众多 健康的 人口 并且 提出警讯。,政府,预料,吸烟,每年,危害了,众多,健康的,人口,并且,提出警讯。,,,,,X-X-X 稻谷 庸俗 贡献 硫酸铜 蔬菜 冯玉祥 介绍 看见 风俗习惯。,0
fill_k_307,fill,Adverb_position,307,政府预料吸烟危害了人口吗?,k,1,5,list4,政府 预料 吸烟 每年 危害了 众多 健康的 人口 并且 提出警讯。,政府,预料,吸烟,每年,危害了,众多,健康的,人口,并且,提出警讯。,,,,,X-X-X 稻谷 庸俗 贡献 硫酸铜 蔬菜 冯玉祥 介绍 看见 风俗习惯。,0
fill_j_308,fill,Adverb_position,308,警察暗示嫌犯闯入了赌场吗?,j,1,5,list2,警察 暗示 昨天 嫌犯 闯入了 几座 豪华的 赌场 并且 拍了照。,警察,暗示,昨天,嫌犯,闯入了,几座,豪华的,赌场,并且,拍了照。,,,,,X-X-X 耶稣 懂得 瘫痪 硝酸钾 雌蕊 病虫害 嚷嚷 矛盾 黎小玲。,0
fill_j_308,fill,Adverb_position,308,警察暗示嫌犯闯入了赌场吗?,j,1,5,list4,警察 暗示 昨天 嫌犯 闯入了 几座 豪华的 赌场 并且 拍了照。,警察,暗示,昨天,嫌犯,闯入了,几座,豪华的,赌场,并且,拍了照。,,,,,X-X-X 耶稣 懂得 瘫痪 硝酸钾 雌蕊 病虫害 嚷嚷 矛盾 黎小玲。,0
fill_k_308,fill,Adverb_position,308,警察暗示嫌犯闯入了赌场吗?,k,1,5,list1,警察 暗示 嫌犯 昨天 闯入了 几座 豪华的 赌场 并且 拍了照。,警察,暗示,嫌犯,昨天,闯入了,几座,豪华的,赌场,并且,拍了照。,,,,,X-X-X 耶稣 咆哮 消耗 催化剂 饥饿 解剖学 咳嗽 矛盾 李鸿章。,0
fill_k_308,fill,Adverb_position,308,警察暗示嫌犯闯入了赌场吗?,k,1,5,list3,警察 暗示 嫌犯 昨天 闯入了 几座 豪华的 赌场 并且 拍了照。,警察,暗示,嫌犯,昨天,闯入了,几座,豪华的,赌场,并且,拍了照。,,,,,X-X-X 耶稣 咆哮 消耗 催化剂 饥饿 解剖学 咳嗽 矛盾 李鸿章。,0
fill_j_309,fill,Adverb_position,309,校长获得了奖项吗?,j,2,5,list1,校长 喜闻 去年 学生 获得了 几项 国际的 奖项 所以 颁发了 奖学金。,校长,喜闻,去年,学生,获得了,几项,国际的,奖项,所以,颁发了,奖学金。,,,,X-X-X 肺炎 限制 怎么 硝酸钾 鞠躬 犯错误 烦躁 思想 黑猩猩 汪精卫。,0
fill_j_309,fill,Adverb_position,309,校长获得了奖项吗?,j,2,5,list3,校长 喜闻 去年 学生 获得了 几项 国际的 奖项 所以 颁发了 奖学金。,校长,喜闻,去年,学生,获得了,几项,国际的,奖项,所以,颁发了,奖学金。,,,,X-X-X 肺炎 限制 怎么 硝酸钾 鞠躬 犯错误 烦躁 思想 黑猩猩 汪精卫。,0
fill_k_309,fill,Adverb_position,309,校长获得了奖项吗?,k,2,5,list2,校长 喜闻 学生 去年 获得了 几项 国际的 奖项 所以 颁发了 奖学金。,校长,喜闻,学生,去年,获得了,几项,国际的,奖项,所以,颁发了,奖学金。,,,,X-X-X 山脉 怎么 限制 荧光屏 咬住 习惯于 潮湿 思想 病虫害 碳酸钠。,0
fill_k_309,fill,Adverb_position,309,校长获得了奖项吗?,k,2,5,list4,校长 喜闻 学生 去年 获得了 几项 国际的 奖项 所以 颁发了 奖学金。,校长,喜闻,学生,去年,获得了,几项,国际的,奖项,所以,颁发了,奖学金。,,,,X-X-X 山脉 怎么 限制 荧光屏 咬住 习惯于 潮湿 思想 病虫害 碳酸钠。,0
fill_j_310,fill,Adverb_position,310,海关携带了手表吗?,j,2,5,list2,海关 判断 傍晚 游客 携带了 一支 仿冒 的手表 所以 决定押收。,海关,判断,傍晚,游客,携带了,一支,仿冒,的手表,所以,决定押收。,,,,,X-X-X 色彩 讨厌 痉挛 老爷爷 膳食 扫描 刹那间 科学 风俗习惯。,0
fill_j_310,fill,Adverb_position,310,海关携带了手表吗?,j,2,5,list4,海关 判断 傍晚 游客 携带了 一支 仿冒 的手表 所以 决定押收。,海关,判断,傍晚,游客,携带了,一支,仿冒,的手表,所以,决定押收。,,,,,X-X-X 色彩 讨厌 痉挛 老爷爷 膳食 扫描 刹那间 科学 风俗习惯。,0
fill_k_310,fill,Adverb_position,310,海关携带了手表吗?,k,2,5,list1,海关 判断 游客 傍晚 携带了 一支 仿冒的 手表 所以 决定押收。,海关,判断,游客,傍晚,携带了,一支,仿冒的,手表,所以,决定押收。,,,,,X-X-X 色彩 痉挛 讨厌 硝酸钾 蔬菜 乡亲们 厌恶 科学 基本矛盾。,0
fill_k_310,fill,Adverb_position,310,海关携带了手表吗?,k,2,5,list3,海关 判断 游客 傍晚 携带了 一支 仿冒的 手表 所以 决定押收。,海关,判断,游客,傍晚,携带了,一支,仿冒的,手表,所以,决定押收。,,,,,X-X-X 色彩 痉挛 讨厌 硝酸钾 蔬菜 乡亲们 厌恶 科学 基本矛盾。,0
fill_j_311,fill,Adverb_position,311,民众接受了豪宅吗?,j,2,5,list1,民众 爆料 上周 官员 接受了 一座 国外的 豪宅 并且 投诉为 贿赂。,民众,爆料,上周,官员,接受了,一座,国外的,豪宅,并且,投诉为,贿赂。,,,,X-X-X 颌骨 唠叨 覆盖 氧化铜 蝗虫 怎么说 鲁迅 矛盾 脂肪酸 插秧。,0
fill_j_311,fill,Adverb_position,311,民众接受了豪宅吗?,j,2,5,list3,民众 爆料 上周 官员 接受了 一座 国外的 豪宅 并且 投诉为 贿赂。,民众,爆料,上周,官员,接受了,一座,国外的,豪宅,并且,投诉为,贿赂。,,,,X-X-X 颌骨 唠叨 覆盖 氧化铜 蝗虫 怎么说 鲁迅 矛盾 脂肪酸 插秧。,0
fill_k_311,fill,Adverb_position,311,民众接受了豪宅吗?,k,2,5,list2,民众 爆料 官员 上周 接受了 一座 国外的 豪宅 并且 投诉为 贿赂。,民众,爆料,官员,上周,接受了,一座,国外的,豪宅,并且,投诉为,贿赂。,,,,X-X-X 肝炎 覆盖 咕咕 氯酸钾 记忆 应该说 险恶 矛盾 障碍物 颌骨。,0
fill_k_311,fill,Adverb_position,311,民众接受了豪宅吗?,k,2,5,list4,民众 爆料 官员 上周 接受了 一座 国外的 豪宅 并且 投诉为 贿赂。,民众,爆料,官员,上周,接受了,一座,国外的,豪宅,并且,投诉为,贿赂。,,,,X-X-X 肝炎 覆盖 咕咕 氯酸钾 记忆 应该说 险恶 矛盾 障碍物 颌骨。,0
fill_j_312,fill,Adverb_position,312,公司挪用了款项吗?,j,2,5,list2,公司 质疑 中午 员工 挪用了 一笔 巨大的 款项 所以 做了确认。,公司,质疑,中午,员工,挪用了,一笔,巨大的,款项,所以,做了确认。,,,,,X-X-X 胸膛 缩短 叮嘱 碳酸钠 巡捕 邓颖超 忍耐 思想 爱因斯坦。,0
fill_j_312,fill,Adverb_position,312,公司挪用了款项吗?,j,2,5,list4,公司 质疑 中午 员工 挪用了 一笔 巨大的 款项 所以 做了确认。,公司,质疑,中午,员工,挪用了,一笔,巨大的,款项,所以,做了确认。,,,,,X-X-X 胸膛 缩短 叮嘱 碳酸钠 巡捕 邓颖超 忍耐 思想 爱因斯坦。,0
fill_k_312,fill,Adverb_position,312,公司挪用了款项吗?,k,2,5,list1,公司 质疑 员工 中午 挪用了 一笔 巨大的 款项 所以 做了确认。,公司,质疑,员工,中午,挪用了,一笔,巨大的,款项,所以,做了确认。,,,,,X-X-X 竹竿 欺侮 缩短 芭蕾舞 睁大 林巧稚 掀开 思想 辛亥革命。,0
fill_k_312,fill,Adverb_position,312,公司挪用了款项吗?,k,2,5,list3,公司 质疑 员工 中午 挪用了 一笔 巨大的 款项 所以 做了确认。,公司,质疑,员工,中午,挪用了,一笔,巨大的,款项,所以,做了确认。,,,,,X-X-X 竹竿 欺侮 缩短 芭蕾舞 睁大 林巧稚 掀开 思想 辛亥革命。,0
fill_j_313,fill,Adverb_position,313,家长欺负了同学吗?,j,2,5,list1,家长 承认 稍早 孩子 欺负了 一位 瘦小的 同学 并且 道了歉。,家长,承认,稍早,孩子,欺负了,一位,瘦小的,同学,并且,道了歉。,,,,,X-X-X 机械 杜鹃 怎么 葡萄糖 酸碱 水溶液 宣传 矛盾 毛泽东。,0
fill_j_313,fill,Adverb_position,313,家长欺负了同学吗?,j,2,5,list3,家长 承认 稍早 孩子 欺负了 一位 瘦小的 同学 并且 道了歉。,家长,承认,稍早,孩子,欺负了,一位,瘦小的,同学,并且,道了歉。,,,,,X-X-X 机械 杜鹃 怎么 葡萄糖 酸碱 水溶液 宣传 矛盾 毛泽东。,0
fill_k_313,fill,Adverb_position,313,家长欺负了同学吗?,k,2,5,list2,家长 承认 孩子 稍早 欺负了 一位 瘦小的 同学 并且 道了歉。,家长,承认,孩子,稍早,欺负了,一位,瘦小的,同学,并且,道了歉。,,,,,X-X-X 粮食 怎么 淤泥 葡萄糖 潮汐 刹那间 深入 矛盾 氨基酸。,0
fill_k_313,fill,Adverb_position,313,家长欺负了同学吗?,k,2,5,list4,家长 承认 孩子 稍早 欺负了 一位 瘦小的 同学 并且 道了歉。,家长,承认,孩子,稍早,欺负了,一位,瘦小的,同学,并且,道了歉。,,,,,X-X-X 粮食 怎么 淤泥 葡萄糖 潮汐 刹那间 深入 矛盾 氨基酸。,0
fill_j_314,fill,Adverb_position,314,劳工决定了条例吗?,j,2,5,list2,劳工 怀疑 早上 工会 通过 那项 不公的 条例 并且 决定罢工。,劳工,怀疑,早上,工会,通过,那项,不公的,条例,并且,决定罢工。,,,,,X-X-X 婚姻 衡量 照射 技术 辫子 啄木鸟 浑身 矛盾 费尔巴哈。,0
fill_j_314,fill,Adverb_position,314,劳工决定了条例吗?,j,2,5,list4,劳工 怀疑 早上 工会 通过 那项 不公的 条例 并且 决定罢工。,劳工,怀疑,早上,工会,通过,那项,不公的,条例,并且,决定罢工。,,,,,X-X-X 婚姻 衡量 照射 技术 辫子 啄木鸟 浑身 矛盾 费尔巴哈。,0
fill_k_314,fill,Adverb_position,314,劳工决定了条例吗?,k,2,5,list1,劳工 怀疑 工会 早上 通过 那项 不公的 条例 并且 决定罢工。,劳工,怀疑,工会,早上,通过,那项,不公的,条例,并且,决定罢工。,,,,,X-X-X 婚姻 照射 越南 技术 鲫鱼 氢原子 浑身 矛盾 艰苦奋斗。,0
fill_k_314,fill,Adverb_position,314,劳工决定了条例吗?,k,2,5,list3,劳工 怀疑 工会 早上 通过 那项 不公的 条例 并且 决定罢工。,劳工,怀疑,工会,早上,通过,那项,不公的,条例,并且,决定罢工。,,,,,X-X-X 婚姻 照射 越南 技术 鲫鱼 氢原子 浑身 矛盾 艰苦奋斗。,0
